entrez-id
56808
11829
74104
19089
52717
12226
12759
14609
218030
12554
14114
85030
69993
18111
21413
338362
17536
14805
14816
29820
71660
21428
58251
320790
14924
19699
21834
98970
66248
76157
219151
20692
243616
13179
21844
12305
20525
114301
108705
50770
20980
59009
12675
21937
50781
78913
14860
19672
212996
67123
110902
219228
16998
216190
56424
18111
320011
11676
21351
26559
12908
192170
17909
277414
234384
19265
12576
232664
12672
93736
18654
53599
93683
12918
50722
56428
320158
67043
225341
72927
244059
117148
108099
100978
12549
29811
74111
12450
110893
67792
76257
71785
12801
12794
268294
17122
68192
245446
69790
54525
20687
16011
269615
12834
14400
319202
94191
15476
16534
27528
12558
18212
11883
214968
11820
20692
224619
11428
12554
72674
12032
11737
219257
11669
353211
171469
64450
12387
22334
29856
68842
16897
231086
13609
100041581
319899
56738
18125
15903
14417
72480
22631
19293
15370
15185
75426
14645
12833
11516
15482
18188
68015
208518
18143
15361
17869
22318
73750
100383
83671
64424
54720
244418
16329
28015
213673
329160
20254
98402
50849
58801
12520
14170
14609
108655
108075
13666
228714
16590
18030
219148
11666
12801
13636
242481
20471
17764
22370
66882
216881
57914
68024
22351
72198
20750
15127
13393
14806
20907
72828
21413
72091
13848
12424
11816
20515
19215
57813
80515
15550
22629
140570
108927
56036
109136
107934
20597
16210
22628
74145
14415
14885
22410
16516
24067
11554
22630
13007
213773
84653
67729
76498
269713
19283
17005
17101
269959
67889
108689
214579
107702
227325
53867
227197
20377
68267
20527
54610
56494
19205
23934
12228
70911
406218
212627
329160
14685
75415
18488
20423
19225
20230
17261
69352
20614
83703
11785
12921
11747
66256
67239
13663
14816
81003
18789
235604
19252
19293
211949
20658
20979
102334
19156
103967
19122
56490
13207
19186
320440
17758
18548
54387
57436
233274
12262
56070
12325
18041
69639
13869
23965
18823
28019
12768
93724
18213
67991
18647
23989
57342
67458
353326
20284
380711
105653
16431
70314
12889
20713
67326
329679
67041
20509
21887
14733
110078
212307
13039
233056
56177
78938
71041
217944
15122
381163
13555
67155
225870
14708
110058
17826
243272
236900
17718
54401
29811
76626
16574
11764
270190
68879
16179
78913
20657
14415
30049
235106
93695
242960
108902
16391
14391
108155
58226
18549
20665
329160
140580
18645
16581
22223
20983
54160
22608
235050
66092
14701
94229
12741
13401
66953
94253
29812
100043902
217837
19647
320220
78829
12652
15975
12469
216892
14009
20315
66375
19883
27965
218236
13642
22173
246316
12349
15468
17357
20447
243339
22084
67801
26436
380744
110911
231440
13589
234577
56506
109205
70572
217082
67830
170835
59010
77975
53623
16443
12387
18610
268481
77521
67516
212111
26436
15191
229877
19182
193796
71310
213539
66713
20848
13010
100090
210622
227707
78070
19883
105727
0
16911
20604
268980
56436
22428
14823
77547
97998
100855
13838
215008
12291
12322
53890
319807
106648
56747
67089
276770
68969
100226
384783
19729
12759
239273
76784
12010
17841
109857
26456
105727
69635
268860
11517
12580
22340
56441
14586
21859
108058
18830
238871
80752
15114
108071
67963
53328
19387
320127
13822
14164
14802
12804
232333
27376
29864
76965
27223
259302
19699
381738
13640
229521
68151
14677
66998
54375
19736
18221
20345
140579
18146
18769
20974
11550
12313
16502
11842
226439
12461
19417
207304
18133
215378
66480
16728
216134
72961
11514
70082
20516
381489
574402
64011
106861
242443
12511
17756
12070
13199
27015
20238
13167
67742
20924
14066
17388
66950
232333
319317
140577
67298
19384
13116
21844
0
22348
77629
22348
20112
19727
11784
66180
71729
240332
16800
17184
74205
108062
12653
240025
217733
18511
13838
215303
13476
20530
12215
268345
64294
52808
66505
434236
22193
56431
228662
21869
140482
67092
108000
217166
53619
67916
18642
236790
12705
26562
68795
241514
56709
18674
219150
97998
16592
16476
56190
14455
93960
21770
380921
14009
232878
13865
28080
433256
110213
50496
78656
15569
20597
22333
329302
98682
15902
20528
12799
14397
20230
217517
21983
29876
12669
17173
383348
75687
319974
118452
58235
74521
12307
240595
381765
72685
56486
66376
11740
260409
12314
56404
56772
212518
18189
67726
18750
19933
18569
20502
52118
59031
19737
26457
17260
54141
233115
64378
13448
244579
15040
22627
235281
242662
105727
98053
211612
241919
236733
216152
14719
56030
76740
434002
12328
27224
210801
78581
66921
11464
52837
17919
170439
13390
12228
12877
57266
268934
21858
21665
14812
99633
70747
12053
73728
99326
76897
14681
14167
21418
94040
14461
26611
20887
18552
263764
70317
19215
20255
229323
26558
12484
65964
15931
17242
230584
20411
72902
14154
65945
23970
26556
224132
230735
23796
22353
77533
98388
69504
22151
64451
19259
19724
18845
19347
105835
22210
18472
14810
72323
12023
20970
14251
67155
99470
60364
140742
18817
73836
12569
17260
11459
12729
18619
235044
110391
66958
66867
64297
20346
271786
101118
171463
380684
11966
18011
225642
52118
320982
140492
104015
319211
59095
13395
12568
67412
11676
13040
20720
50917
77590
18231
68732
12293
234797
24060
17984
208715
320399
215821
11842
13048
106947
20775
65106
18442
15165
217893
55992
68241
20537
208890
12862
0
233919
70974
21780
110651
16980
22088
18611
17873
320007
66161
22030
68070
14167
56551
15893
58521
320208
74053
20497
14687
15207
59289
219249
226098
14025
30941
104175
12891
114601
72895
66481
545156
434280
22027
18546
73754
217410
16477
216558
14800
242083
16012
269642
18718
19653
241638
18080
18641
75599
75219
18986
269643
67903
15444
102193
17957
19185
76108
231605
20911
14803
83679
13653
70025
433727
12672
78541
242425
27226
80976
67943
19726
235493
68047
65019
71799
70564
243621
20222
22288
320051
20312
21969
12054
74136
13385
56089
12799
217124
12823
18189
99738
20890
13446
224661
17762
66142
244654
237761
223753
230316
15114
14467
20910
20441
226976
230649
18386
217232
18611
22433
81905
320129
22033
63985
13196
18039
13384
235320
12724
19280
170772
104416
56350
14362
22215
14208
99138
11865
17968
56224
21832
57816
67252
109054
13602
11964
12307
216821
22422
243312
66849
19052
67887
26913
11946
57780
11677
19142
67448
232035
22360
114886
72585
12351
242662
268390
78908
16478
76156
18389
101706
319181
70804
26398
208258
56320
19266
239606
14758
66302
16510
56710
11565
11735
67549
243547
16323
268783
68404
12301
78286
214230
16981
234734
58246
12234
16525
227753
22339
328365
68337
83493
56386
20655
208076
18595
103850
76900
170835
19878
67890
239650
12622
20846
12057
12294
71900
14693
74007
20878
16646
22719
225887
80976
19027
213990
66863
234353
22068
73420
108100
14571
94185
67041
14810
70363
14004
64085
192198
231470
16419
27981
19415
20511
17754
19697
23938
12290
14805
17389
22393
11864
12988
15130
320878
72168
19242
52882
235406
76527
71997
270097
16572
11855
19303
11932
14086
56421
20541
17179
330450
19346
20340
235072
67564
108699
0
26557
78405
15267
12709
104001
277360
213053
20451
12035
21957
330695
66743
194590
319655
237847
72042
19893
218442
56233
239796
13483
66979
15212
14401
107513
67397
107747
78339
11534
58188
17159
19051
76441
18037
14357
50769
235431
12015
58998
12336
26399
230868
58859
18740
99696
19951
21428
210933
11461
21429
19181
75029
17936
12793
71653
241118
268902
13627
620538
381511
17470
18194
353123
74256
20616
243764
232227
12704
22239
233071
11658
17685
232975
210044
16498
110532
67422
13138
243780
104174
170790
