entrez-id
18133
64011
18133
108645
65106
241656
217310
67046
18133
70552
66901
269252
106504
69714
15248
13803
71566
18133
17248
18133
17925
73658
100504518
18133
18008
20878
11950
20084
239188
75135
18488
72454
228787
77038
11671
102098
14630
19679
14658
77300
66078
67878
18133
104479
23908
22273
20319
71375
11992
192662
320214
19724
71819
233064
18221
20209
208922
16580
76982
240058
56336
55949
353123
380928
215085
14701
229715
16880
218461
67430
16881
18983
103841
59045
209225
16994
12168
216831
21847
19272
69217
268482
238057
331424
276829
381529
93691
20102
16500
114249
72795
16780
18133
22282
68943
22185
76491
18166
233870
270120
237010
100273
26403
228026
0
69727
619298
57778
99031
140858
233056
73723
16765
432405
19419
20536
108652
73666
16950
74320
11844
545622
16371
381813
243867
225115
51944
15108
20104
114741
435758
17210
140743
14227
94090
14168
117146
68027
381788
67122
68498
12859
212712
245622
320840
20362
407819
56174
109032
12034
545622
64706
80981
20756
78388
72982
66163
0
386649
66368
26877
13486
94090
16423
14281
77446
53610
230393
78266
234463
56305
545698
103724
211007
94179
117198
14544
381979
56215
78560
230737
71206
67212
210027
15357
216850
26558
53356
53972
23997
66078
237436
67120
74690
74030
74319
22110
17702
320271
11565
72469
22750
99167
170776
20613
12259
77763
18807
234356
433258
18419
76969
11447
208748
13667
67603
70675
70510
11838
27361
67089
20256
219181
21752
19271
72900
269704
434280
215900
13830
26427
12426
76897
11418
239731
72832
16880
13803
18128
78618
98845
433904
68867
16522
110109
14194
69821
70984
11352
60595
246221
28077
68533
209586
13713
80981
319924
114584
12331
381199
14281
77453
16706
231876
67059
216622
67886
18091
11787
66256
79555
66960
19132
210710
16768
56317
112405
14281
67427
68401
78287
58220
18039
433938
52468
384783
102058
71927
54409
272643
72114
108030
100043309
80976
235626
13171
244723
68152
260299
107951
27681
27428
20024
57339
78785
69743
233726
192678
72147
73284
109284
16499
224824
104010
142688
108907
269994
214531
68999
78920
330837
213988
0
19009
72899
195646
238024
224044
80976
11981
21912
242691
60531
11838
268451
52357
11538
17979
320756
218333
270028
52187
72075
235281
0
24001
67010
