entrez-id
18824
107569
233064
69743
72154
217140
66887
320747
22343
57916
71805
69499
0
433781
19089
18742
15421
71375
12633
72265
18022
69790
72179
11992
328316
13866
213827
76824
13543
116939
18654
110902
20216
22377
17193
245622
72373
114601
15465
104080
81907
26403
58230
29856
72368
15482
94061
226178
74252
235050
23908
70591
381694
67792
276829
27056
18419
225115
67337
232987
19183
20670
381529
28135
380669
74747
381942
68328
15284
73569
52717
328839
208941
0
22026
26558
217337
18791
229007
225998
16421
93898
17874
74408
15402
214305
58998
11988
433904
329731
277973
27226
109032
52856
13849
99237
56470
68114
230959
78541
77877
67903
77867
93896
227699
67564
217869
107823
22608
71787
84653
381325
74764
21937
11641
217331
21939
13636
109857
207304
225998
320214
433875
74309
66151
104709
50935
22275
68119
21844
14168
54632
69774
244608
24004
99334
23937
66605
12226
234356
20750
21665
103080
74111
239319
268294
69125
74255
17470
68678
170770
215378
170772
319544
75221
114674
102693
59052
22393
81898
103724
244418
67389
319601
20807
58998
211446
66928
98845
72114
13480
319974
16504
67926
66420
55983
233189
235184
239650
327826
74386
14200
21944
23882
76967
17702
70357
213452
211255
100043309
433126
211949
18111
330953
56447
22351
320299
20437
223775
67037
231207
17304
70300
76206
70314
384783
208936
277250
20587
67811
66680
12405
230815
11554
12812
216197
71909
56401
320158
330836
15356
74251
432858
18013
213522
244059
19707
13043
21844
70238
74178
225724
56464
11782
14284
70533
66922
75605
57783
54141
17151
19225
68126
66399
83603
21410
17536
14609
18007
19205
66340
74012
14055
13132
70612
12672
76454
58998
18550
76003
214239
244216
67516
12308
66276
29811
381738
227800
69274
171463
0
68273
433752
19775
216867
21959
271564
24132
17344
268482
12308
223701
215654
13822
217684
72585
11676
74246
238057
56551
77034
69993
140742
19656
20778
229542
22116
235050
83671
18019
20657
67883
268932
52521
53970
63856
268390
338362
52223
56480
71660
13445
72124
215378
19298
67381
12918
67226
330788
26559
381450
231861
218100
20544
226439
56753
21770
13360
12960
14609
12294
68106
434156
228980
69136
22780
18133
381085
241324
104479
384783
12450
228026
68927
233274
170761
100763
76220
14400
72341
237831
12908
66663
239618
223693
67830
320027
227545
16012
69080
272643
12227
13363
235323
70337
545554
117148
23942
13599
13207
74100
13395
19699
13010
50912
78558
71207
26459
56808
373864
69352
19646
217721
11737
245446
57749
69993
103967
227449
18133
66506
268934
442801
23955
15208
319710
56404
414758
18647
381738
212111
12576
216527
13010
0
69596
69534
54612
56717
66253
13047
218236
272347
58522
69642
235169
67946
17309
74352
14864
226922
67163
103236
269615
118452
105418
21887
216850
235469
19883
26417
74493
58184
69192
19732
53623
23934
333605
14658
94253
66661
208266
12028
76432
80976
320019
269529
74782
15469
78913
18133
210801
18715
67873
20405
20980
94040
263876
269211
11538
66078
22594
12484
17841
54473
53611
225288
22670
66849
12289
29811
70681
77018
319977
53599
17977
76787
71745
218877
22083
22680
56494
19303
244418
14797
217371
104662
66964
114301
68251
110380
67792
18133
16001
70991
223989
14282
13048
20922
234577
67216
68077
67736
59010
12672
432425
16512
19289
16998
66706
270096
67011
20932
99738
21894
75565
22221
20350
0
80982
216156
19731
231871
69697
223864
17025
66580
16155
433656
100855
52530
14688
76257
26412
74694
192198
11865
18133
243931
0
99470
219151
225471
110532
15476
83925
12554
54608
72141
380753
67474
21665
380720
21413
18951
58523
64378
18548
214968
93683
15370
319719
78832
66161
20512
68146
108160
223917
21357
21676
23970
12307
66124
269623
30933
56533
384214
217119
66676
112405
20473
23970
212139
407812
268822
12308
79566
12307
78938
64213
18010
50722
17101
242122
63958
18133
18040
18133
231633
269423
214597
17826
11428
17171
140580
20112
15904
57912
433727
104759
83485
20652
12322
18611
12259
56306
18133
70439
17686
0
18747
77521
224619
16329
56807
319974
14677
22193
229488
16534
17449
17775
208922
15467
213582
93683
0
56354
14365
68375
50794
240025
259279
78372
66970
269643
72536
18673
12228
16796
214897
0
216971
232879
26918
18301
68034
228714
233016
58801
228359
230603
12576
67684
20377
17756
17156
140577
230959
70717
319361
105653
20444
110379
68314
13589
217517
71389
226251
19414
14708
109050
68581
382034
237159
665306
432589
217733
319924
114664
242662
29820
16897
433946
15903
11666
65112
50849
217664
19726
53605
234964
