,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,3,641118892,True,1.0,8040,1030,3920,0.161509428474886,0.989967530735479,10551.5465802954,10658.4774274933,0.0096953654,561506791,257,84500029440.0,7994791.5,84357414912.0,7914584.0,0.0097936195875
1,1,641117371,False,0.144065350294113,9530,5600,4060,0.000369001251533146,4.81163260701578e-05,0.0231129694730043,480.356048583984,2.21510409667969e-05,561506791,658,30184388608.0,375807616.0,8686030.0,18082.482421875,0.4603643296
2,2,641115854,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,1106,65298784256.0,242915392.0,0.0,0.0,0.2975713552
3,3,641119247,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,576,1078977216.0,5065200.0,0.0,0.0,0.00620487
4,3,641119726,False,0.0353072434663773,4520,6660,5230,2.52630475960234e-05,1.19084120291758e-06,0.000387266526567702,325.204171319309,1.51653361586332e-06,561506791,904,251283120128.0,1039590016.0,402598.414550781,1237.98662519455,1.2734977696
5,1,641118543,False,0.663964986801147,8850,2100,2120,0.176520411938883,0.0928440764546394,95.2560806274414,1025.97900390625,0.0105964705,561506791,74,34539397120.0,93168896.0,8874903552.0,8650180.0,0.1141318976
6,1,641117333,True,1.0,8040,1030,3920,0.991060927382866,0.988001049862278,10533.8542894495,10661.7845101661,0.0594931077112556,561506791,688,520153432074.468,49155618.0229158,517798117761.231,48565802.2132699,0.0602156320780718
7,2,641115839,False,0.417175024747849,6160,2030,6810,0.0153167884153334,0.000393351712981021,0.128639350838255,327.033915432477,0.000919462484905243,561506791,1099,106707060768.0,1908169192.0,245465646.148438,750581.620330811,2.3375072602
8,2,641118087,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,606826655,2240855808.0,17045100.0,0.0,0.0,0.0208802475
9,3,641119803,False,0.181938618421555,10750,2550,4920,0.000124122698231263,2.4631610118221e-06,0.00120963733360903,491.091458415951,7.45105053710937e-06,561506791,984,680148631552.0,2469383936.0,2987059.0,6082.490234375,3.0249953216
10,3,641119286,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,607,246861647872.0,1466353792.0,0.0,0.0,1.7962833952
11,3,641119931,False,0.979194521903992,7950,1240,3900,0.0729986860741247,0.00372057546353419,2.96509490014876,796.945238501413,0.00438209051875,561506791,484682512,98822027648.0,961468672.0,2850845856.0,3577216.75,1.1777991232
12,1,641113889,False,0.506831109523773,8650,1810,1790,0.0123005765928244,0.0233949515968561,15.5758571624756,665.778564453125,0.000738400140625,561506791,312782586,8253228032.0,25765200.0,401315072.0,602775.625,0.03156237
13,3,641119146,False,0.550592184066772,7780,4350,3960,0.044379960897941,0.00345281551634682,1.25671183863833,363.96727038807,0.002664116525,561506791,475,87832010752.0,629859600.0,791552016.0,2174789.0,0.77157801
14,3,641119734,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,912,19124616704.0,109465200.0,0.0,0.0,0.13409487
15,3,641118780,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,164,38201932.0,388800.0,0.0,0.0,0.00047628
16,2,641115736,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,1049,125532626944.0,601769728.0,0.0,0.0,0.7371679168
17,3,641119350,False,0.144065350294113,9530,5600,4060,0.000370042734618282,2.41260665457135e-05,0.011570344123644,479.578554660817,2.22135609024048e-05,561506791,658,44087521280.0,751615232.0,8696446.8828125,18133.5191040039,0.9207286592
18,2,641114162,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,406,14559256064.0,92246400.0,0.0,0.0,0.11300184
19,2,641115391,False,0.18230713903904,8520,1510,9340,0.000705777118118875,0.000385609280783683,0.244385972619057,633.765747070312,4.2367601171875e-05,561506791,905,24961875968.0,89691296.0,21919294.0,34585.796875,0.1098718376
20,2,641115846,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,1102,207424569344.0,743256000.0,0.0,0.0,0.9104886
21,3,641119817,False,0.143660023808479,9280,5140,4350,0.00024496385132517,1.08551384344714e-05,0.00290349267770462,267.476338070856,1.47051108459473e-05,561506791,1000,61564207040.9785,1105851592.0,3210832.0,12004.1721191406,1.3546682002
22,1,641118451,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,210,1777262208.0,34849800.0,0.0,0.0,0.042691005
23,1,641117524,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,545,202270.109375,900.0,0.0,0.0,1.1025e-06
24,3,641119902,False,0.434234440326691,4340,2930,4350,0.0226131578076002,0.00148457691503355,0.478061211781676,322.018486843352,0.00135746147988281,561506791,1108,53696655360.0,746429376.0,356838932.0,1108131.8203125,0.9143759856
25,1,641116037,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,607344842,2036937728.0,11298600.0,0.0,0.0,0.013840785
26,2,641114222,False,0.149955153465271,6730,5200,5890,7.28965445965441e-05,3.93477323436569e-06,0.00215570493218874,547.860017284135,4.37595899468362e-06,561506791,444,184790935552.0,907857000.0,1957071.81262207,3572.21142423153,1.112124825
27,3,641119379,False,0.351644247770309,3430,3640,6740,0.00108952708092022,0.00616026571469006,2.26500250951886,367.679352550919,6.5404003112793e-05,561506791,680,1008662112.0,8667000.0,19630776.75,53391.0229492188,0.010617075
28,2,641115721,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,1044,3458938368.0,27514800.0,0.0,0.0,0.03370563
29,1,641118459,False,0.428897053003311,7600,1110,2270,0.0126177149323667,0.00090633291983977,0.505689978599548,557.95166015625,0.000757437865625,561506791,201,208152428544.0,682217984.0,344990784.0,618316.625,0.8357170304
30,1,641117455,False,0.610140204429626,7920,1260,5010,0.234512813159311,0.0387095436453819,25.2666397094727,652.723815917969,0.014077737975,561506791,590,69535113216.0,296878496.0,7501122048.0,11492031.0,0.3636761576
31,2,641114380,False,0.00707320403307676,5060,2310,9650,1.01846358563114e-06,2.74303602054715e-07,0.000153377914102748,559.15380859375,6.11380815505981e-08,561506791,558,51325943808.0,181946704.0,27906.60546875,49.9086380004883,0.2228847124
32,1,641117299,False,0.718051970005035,3270,4210,4730,0.48679144767222,0.00897829143654018,6.3645197122218,708.878716758876,0.0292219531908691,561506791,714,770090782928.0,2656925968.0,16910057697.25,23854655.6660156,3.2547343108
33,3,641118792,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,177,7366981376.0,26992800.0,0.0,0.0,0.03306618
34,1,641116154,False,0.679621398448944,6620,3960,3100,0.0805142637481035,0.00605778628960252,3.78777694702148,625.274108886719,0.004833248525,561506791,262,100695678976.0,651312000.0,2467024640.0,3945509.0,0.7978572
35,1,641116726,False,0.247476145625114,7410,2000,1710,0.000748126388493154,6.98008589097299e-05,0.0620804652571678,889.393981933594,4.49098159179687e-05,561506791,1035,178716377088.0,525223808.0,32606138.0,36661.07421875,0.6433991648
36,2,641115836,False,0.0293324869126081,13030,6750,7210,1.15010678727926e-05,1.1332588201185e-06,0.000303670851280913,267.962493896484,6.90405857849121e-07,561506791,1098,72970592256.0,497323808.0,151022.75,563.596618652344,0.6092216648
37,1,641116151,False,0.185085624456406,6670,1820,3420,0.00012971220231856,0.000574995006900281,0.235074996948242,408.829620361328,7.78658688964844e-06,561506791,182305713,1434036224.0,11054700.0,2598683.5,6356.3974609375,0.0135420075
38,2,641116195,False,0.529368042945862,8490,1720,8500,0.0477201014379128,0.00280781206674874,0.947640955448151,337.501556396484,0.00286462421875,561506791,484682520,43666530304.0,832843776.0,789236864.0,2338468.75,1.0202336256
39,2,641114148,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,397,510315776.0,16812000.0,0.0,0.0,0.0205947
40,1,641118214,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,561506791,397,422933248.0,16812000.0,0.0,0.0,0.0205947
41,1,641118223,False,0.99999475479126,7890,1080,4020,0.48398910203694,0.102749075894482,234.1353548853,2278.71007935629,0.0290537291734375,561506791,394,109949678416.0,230827671.5,54044918784.0,23717329.9375,0.2827638975875
42,1,641118560,False,0.0526510253548622,7400,5310,5080,1.83172423297948e-05,7.66020064568228e-06,0.00319220348381239,416.725831537023,1.09957888641357e-06,561506791,46,9355224768.0,117179100.0,374059.53125,897.615417480469,0.1435443975
43,1,641118464,False,0.211665704846382,7720,5710,4910,0.000311595148779273,1.64358370966511e-05,0.00616481713950634,375.083862304688,1.87049688232422e-05,561506791,194,141612679168.0,929028608.0,5727291.5,15269.3623046875,1.1380600448
