,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,640520126,False,0.273251056671143,12840,5340,3570,0.00070660498364744,0.000133626206661575,0.0585240386426449,437.96826171875,0.000119461626757812,495345251,794,1510435456.0,729794688.0,42710532.0,97519.6953125,0.8939984928
1,3,640522023,False,0.678228616714478,6520,3630,4770,0.000874226687834689,8.3737391229373e-05,0.0393496707065213,469.917561662924,0.0001478004609375,495345251,51,219884815360.0,1440854984.0,56697169.15625,120653.4375,1.7650473554
2,3,640523814,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,839,19802992640.0,156774592.0,0.0,0.0,0.1920488752
3,1,640520475,False,0.517637610435486,6620,3520,3770,0.00169778350107412,0.000594624725636095,0.256865799427032,431.979675292969,0.00028703445859375,495345251,718,46947246080.0,394053312.0,101218816.0,234313.84375,0.4827153072
4,3,640524030,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,911,465425312.0,6123600.0,0.0,0.0,0.00750141
5,2,640519481,False,0.386168390512466,5400,7040,6760,0.000737942359558715,2.41672132688109e-05,0.00574470218271017,237.706451416016,0.000124759656054687,495345251,803,572301535104.0,4214164736.0,24209122.0,101844.6171875,5.1623518016
6,3,640524250,False,0.0255642049014568,8120,2520,4670,8.23401735739173e-07,8.71819096363262e-07,0.000264688414925641,303.604745559912,1.39207779598236e-07,495345251,1061,21275239424.0,130347000.0,34501.3408203125,113.639003753662,0.159675075
7,3,640523445,False,0.0160797424614429,11190,3890,6720,2.84934000208459e-06,2.45188424924256e-07,5.37867587987971e-05,219.369078354384,4.81721470570564e-07,495345251,519,192001273728.0,1603835976.0,86265.1387939453,393.242016792297,1.9646990706
8,2,640519250,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,437,81929576448.0,831773696.0,0.0,0.0,1.0189227776
9,1,640521924,False,0.0679046437144279,5960,4730,5300,4.34455053173665e-05,5.7944307627622e-05,0.0215663574635983,372.191131591797,7.345080859375e-06,495345251,15,21817810944.0,103478400.0,2231652.25,5995.984375,0.12676104
10,2,640519363,False,0.315921992063522,8590,1100,6910,0.000937921054922895,0.00595555547624826,2.22950577735901,374.357299804688,0.0001585689,495345251,622,2540615424.0,21735000.0,48458308.0,129444.0,0.026625375
11,2,640519633,False,0.0068759904243052,7240,3670,10330,9.69213300793295e-08,1.39151765665702e-07,8.91984964255244e-05,641.015930175781,1.6385929942131e-08,495345251,990,30630395904.0,96127200.0,8574.4013671875,13.3762693405151,0.11775582
12,3,640522476,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,72,21109286912.0,89577000.0,0.0,0.0,0.109731825
13,2,640519671,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,1044,1612858368.0,27514800.0,0.0,0.0,0.03370563
14,2,640519321,False,0.006196279078722,5520,4970,5850,1.21841983499207e-07,3.15061184226357e-08,1.06280646816925e-05,337.333356623733,2.05991209983826e-08,495345251,571,100828928000.0,533725188.0,5672.4658203125,16.8156089782715,0.6538133553
15,1,640519909,False,0.357310801744461,4570,4570,1530,0.00104196962240615,0.000180716907054423,0.0413515487850767,228.819480474085,0.000176159790838623,495345251,1057,148901061376.0,795741324.0,32905136.1796875,143803.910888672,0.9747831219
16,2,640519361,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,620,45311299584.0,212012992.0,0.0,0.0,0.2597159152
17,2,640519476,False,0.0881103426218033,10460,3630,6240,3.18378468356372e-05,2.08028563974949e-06,0.000527434574905783,253.539474487305,5.38264102783203e-06,495345251,795,260140203520.0,2112206336.0,1114050.625,4393.99267578125,2.5874527616
18,2,640519555,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,907,22217259008.0,107150400.0,0.0,0.0,0.13125924
19,1,640521915,False,0.100219681859016,7770,3780,3250,2.42454789240493e-05,0.000108680302219,0.0268397908657789,246.960952758789,4.09904320068359e-06,495345251,27,2173345536.0,30789000.0,826370.3125,3346.15771484375,0.037716525
20,3,640523399,False,0.15723779797554,6410,1520,4590,2.24013710939808e-05,6.50508465375681e-06,0.00244273402452828,375.511489019217,3.78727053222656e-06,495345251,478,113958461440.0,475266592.0,1160949.875,3091.6494140625,0.5822015752
21,2,640519839,False,0.0238203871995211,7720,2420,6450,2.3243304976529e-07,5.36763913316918e-08,2.05391515919473e-05,382.647796630859,3.92961143493652e-08,495345251,484682470,141240926208.0,597627008.0,12274.751953125,32.0784606933594,0.7320930848
22,3,640524240,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,1047,440132337664.0,1153443584.0,0.0,0.0,1.4129683904
23,3,640524258,False,0.620132148265839,11030,5130,1160,0.0172605306242907,8.54991580171448e-05,0.0326931742390769,382.380072474177,0.00291813830187988,495345251,1073,6646211649536.0,27861721344.0,910888110.5,2382153.71582031,34.1306086464
24,2,640518311,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,35,2169824256.0,14639400.0,0.0,0.0,0.017933265
25,2,640519734,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,1128,88627511296.0,249867008.0,0.0,0.0,0.3060870848
26,3,640524215,False,0.57328736782074,5040,1780,5120,0.0697694469424066,0.00893418389033228,4.46241250042903,499.476231428125,0.0117955177540771,495345251,1015,261838012416.0,1077769856.0,4809453678.0,9628994.08496094,1.3202680736
27,2,640519774,False,0.269651263952255,8380,2300,5710,3.08576127378218e-05,1.67428717574378e-06,0.00037377516442773,223.244357266062,5.21691850585937e-06,495345251,294,427934328832.0,2543595296.0,950732.75,4258.708984375,3.1159042376
28,1,640520017,False,0.00363205978646874,10770,6850,5520,1.45747093804076e-07,6.49715775561914e-08,1.68977826837291e-05,260.079612029042,2.46406200408935e-08,495345251,932,5017145288.0,309593712.0,5231.447265625,20.1147918701172,0.3792522972
29,1,640520577,False,0.999947130680084,9060,1000,4650,0.121365842574154,0.0226598996669054,22.1816253662109,978.893432617188,0.0205186226,495345251,687,178052603904.0,739186688.0,16396362752.0,16749896.0,0.9055036928
30,1,640520580,False,0.19767239689827,6430,4990,4600,8.00583161000654e-05,2.64374812104506e-05,0.00814544595777988,308.102203369141,1.35349974853516e-05,495345251,685,55906586624.0,417928512.0,3404214.25,11048.9775390625,0.5119624272
31,1,640519783,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,607344842,1962893952.0,11298600.0,0.0,0.0,0.013840785
32,3,640523389,False,1.0,8550,1080,4230,0.0161279282867579,0.0966972343576629,124.550857788594,1288.04984564405,0.0027266557609375,495345251,469,7724520640.0,23018667.0,2866994720.0,2225841.4375,0.028197867075
33,1,640520952,False,0.103079333901405,6410,1590,4580,2.99771989858356e-05,0.000184525153599679,0.0457262359559536,247.804870605469,5.06807203369141e-06,495345251,510,1976795520.0,22420800.0,1025218.75,4137.20166015625,0.02746548
34,3,640523787,False,0.53386777639389,4910,2280,5110,0.0604151367613578,0.0254943257633018,11.3411781094673,444.851070577931,0.010214038515625,495345251,810,49747337216.0,327052800.0,3709164056.0,8337990.625,0.40063968
35,2,640519256,False,0.0358054302632809,10660,6460,7750,2.60097736407145e-06,8.00606414941285e-07,0.000187487457878888,234.18180847168,4.39732232666016e-07,495345251,445,47328501760.0,448366496.0,84063.09375,358.965087890625,0.5492489576
36,1,640520907,False,0.359103471040726,7170,5230,2540,0.00112849379751552,0.000262794661739492,0.185277996227871,705.029527622358,0.000190787933792114,495345251,536,143748866048.0,592649984.0,109805001.5,155745.252075195,0.7259962304
37,1,640519917,False,0.79099839925766,8000,950,4370,0.0488122030574408,0.107995495200157,84.4314041137695,781.804870605469,0.008252397475,495345251,1046,22205130752.0,62379000.0,5266746368.0,6736651.0,0.076414275
38,1,640520711,False,0.586272895336151,6330,3720,4360,0.000276562376105979,0.000103812773886602,0.0358806811273098,345.628784179688,4.67568048828125e-05,495345251,629,67269390336.0,367669792.0,13192243.0,38168.8203125,0.4503954952
39,3,640524060,False,0.310386925935745,11020,2410,7000,0.00152229255435191,3.47079416575555e-05,0.0114015659439975,328.500204837573,0.000257365216992187,495345251,928,1641649733632.0,6053198336.0,69015940.0,210094.0546875,7.4151679616
40,3,640522657,False,0.0453984700143337,6940,3410,5060,4.34445951740347e-06,1.93261306989075e-06,0.000470327565615242,243.363543868525,7.34492698669433e-07,495345251,186,35377354752.0,310246208.0,145917.34375,599.585876464844,0.3800516048
41,1,640520698,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,633,836058880.0,8169300.0,0.0,0.0,0.0100073925
42,3,640522936,False,0.847283482551575,9090,1160,4580,0.0393943463611595,0.00598004327859709,4.25226017516807,711.075150640992,0.00666017479394531,495345251,430,159284293472.0,909170240.0,3866028404.0,5436877.3828125,1.113733544
43,2,640518278,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,26,76280348672.0,537672576.0,0.0,0.0,0.6586489056
44,1,640520112,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,495345251,811,132114612224.0,506958304.0,0.0,0.0,0.6210239224
45,3,640523494,False,0.359103471040726,7170,5230,2540,0.000810228168357945,0.000401672839481228,0.286336767389399,712.860664811719,0.000136980600585937,495345251,544,71265628160.0,278388000.0,79712720.0,111820.8984375,0.3410253
