,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,657586097,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,72,14241643520.0,44788500.0,0.0,0.0,0.0548659125
1,2,657586732,False,0.0946011692285538,4670,950,6310,0.00214506272884871,2.44893097969996e-06,0.000619838824424285,253.105877447076,1.76833367675781e-05,656958144,993,1434199391232.0,5894562596.0,3653678.75,14435.376953125,7.2208391801
2,3,657588186,False,0.0108714122325182,3410,4330,4440,1.66544904535772e-06,1.03182069282992e-08,5.92888628871029e-06,574.604321265301,1.37295268535614e-08,656958144,630,341997109248.0,1086213632.0,6440.037109375,11.2077770233154,1.3306116992
3,1,657587420,False,0.334595680236816,5260,770,4750,0.0219765180153803,1.34415456282683e-05,0.00522659398510165,388.838763758674,0.000181168673446345,656958144,500,2936512602112.0,11002662844.0,57506451.4405518,147892.794650078,13.4782619839
4,2,657586133,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,128,440163762176.0,2314465280.0,0.0,0.0,2.835219968
5,3,657587941,False,0.643997669219971,8460,1190,4010,0.0576155527559817,0.00386882065140342,2.5981714252142,671.56677947108,0.000474967565625,656958144,257,23779033600.0,100218816.0,260385664.0,387728.625,0.1227680496
6,3,657588335,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,844,681973776384.0,2588785152.0,0.0,0.0,3.1712618112
7,3,657588292,False,0.0433805547654629,4140,4560,8190,6.13818251130953e-05,5.87126881337601e-07,0.000337375433233317,574.620995830923,5.06015731048584e-07,656958144,783,187015208960.0,703551616.0,237361.03125,413.074066162109,0.8618507296
8,2,657586448,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,608,19788500992.0,107451904.0,0.0,0.0,0.1316285824
9,2,657586521,False,0.17191880941391,4240,5470,8120,0.00646294895102503,1.08500289570657e-05,0.00519606471061707,478.898681640625,5.32788627929687e-05,656958144,703,984521273344.0,4008556032.0,20828716.0,43492.94921875,4.9104811392
10,1,657587092,False,0.0577274411916733,13130,4870,4640,0.000198587556419227,1.35512527776882e-06,0.000354470801539719,261.577880859375,1.63710393676758e-06,656958144,957,277251063808.0,986190272.0,349575.65625,1336.41137695312,1.2080830832
11,2,657586197,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,217,34681110528.0,159162304.0,0.0,0.0,0.1949738224
12,1,657587330,False,0.251917749643326,7750,7220,2810,0.0183283808103999,8.39452881322488e-05,0.0276065521322061,328.863629471547,0.000151094383355713,656958144,631,328966307840.0,1469318368.0,40562814.125,123342.353759766,1.7999150008
13,2,657586200,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,222,2768425984.0,17995500.0,0.0,0.0,0.0220444875
14,2,657586578,False,0.0379238091409206,5550,4440,6280,0.000188144020295505,1.03938818938332e-05,0.00335959275253117,323.227905273438,1.55101015319824e-06,656958144,802,16689473536.0,121815000.0,409248.78125,1266.13073730469,0.149223375
15,2,657586324,False,0.0224730744957924,7320,340,7260,6.61432797439684e-05,1.2480451306646e-06,0.000361219905286988,289.428560243358,5.45267919158935e-07,656958144,394,83441447680.0,356651100.0,128829.4765625,445.116668701172,0.4368975975
16,2,657586406,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,545,170499.546875,900.0,0.0,0.0,1.1025e-06
17,3,657588281,False,0.73796284198761,9350,7080,4950,0.21828205842855,9.7681393140853e-05,0.0277125375888863,283.703341013224,0.00179946026640625,656958144,771,3135826136576.0,15038147072.0,416745216.0,1468947.15625,18.4217301632
18,2,657586329,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,402,97717849600.0,341200800.0,0.0,0.0,0.41797098
19,3,657588461,False,0.660248398780823,7280,2230,2740,0.119146795770655,0.000126552603552369,0.0591534850455074,467.422110529942,0.00098221505882076,656958144,991,636774550808.0,6335770176.0,374782886.357788,801808.211282253,7.7613184656
20,2,657586803,False,0.124728888273239,10040,4120,7870,0.00215134141384264,4.78346464660717e-06,0.00192263221833855,401.932983398438,1.77350966064453e-05,656958144,1091,905369157632.0,3026599168.0,5819037.0,14477.6298828125,3.7075839808
21,3,657588579,False,0.54399710893631,8060,1290,3910,0.010478491538242,7.35394476241189e-05,0.0213617560889135,290.48023583342,8.6381946875e-05,656958144,484682512,135792363240.0,958885024.0,20483468.0,70515.875,1.1746341544
22,2,657586392,False,0.0944921597838402,9690,4920,8650,0.00057651470572306,6.91883678882732e-06,0.00224545039236546,324.541595458984,4.75263662719726e-06,656958144,526,88063901696.0,560745024.0,1259125.125,3879.70336914062,0.6869126544
23,1,657587219,False,0.0436008125543594,12870,6730,3600,0.000298202618946602,2.74978583547636e-06,0.000268302363110706,97.5720901489258,2.45830448913574e-06,656958144,794,11041853440.0,729794688.0,195805.640625,2006.77917480469,0.8939984928
24,1,657587502,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,362,154206060544.0,622525504.0,0.0,0.0,0.7625937424
25,1,657587675,False,0.0920831263065338,8380,4820,4360,9.02595432658711e-05,2.62440352116755e-07,0.000139294235850684,530.765380859375,7.44076095581055e-07,656958144,128,461449232384.0,2314465280.0,322391.6875,607.409057617188,2.835219968
26,1,657587041,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,1010,26984648704.0,81598496.0,0.0,0.0,0.0999581576
27,3,657587894,False,0.00136037811171263,6230,2230,1440,1.26744615309748e-06,6.25121578395887e-09,2.09169177529883e-06,334.60559474947,1.04484949827194e-08,656958144,201,416446595072.0,1364435968.0,2853.9794921875,8.52938365936279,1.6714340608
28,3,657588202,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,654,210004983808.0,493315200.0,0.0,0.0,0.60431112
29,2,657586495,False,0.158157765865326,9800,710,7320,0.0032997654167568,3.66393019853702e-06,0.00148617634379308,405.623541733,2.7202404076004e-05,656958144,669,1532253598016.0,6060717028.0,9007294.2734375,22206.0441436768,7.4243783593
30,2,657586562,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,774,80302465024.0,329958912.0,0.0,0.0,0.4041996672
31,1,657587604,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,226,67566297088.0,251989200.0,0.0,0.0,0.30868677
32,2,657586240,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,274,61334245376.0,340512288.0,0.0,0.0,0.4171275528
33,3,657588263,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,741,55112423424.0,193732192.0,0.0,0.0,0.2373219352
34,2,657586334,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,413,3996657152.0,112570200.0,0.0,0.0,0.137898495
35,2,657586523,False,0.0301690809428692,7680,2560,6360,4.93850383951728e-05,1.27057583085843e-05,0.00370162120088935,291.334136962891,4.0711735534668e-07,656958144,706,7212196864.0,26156700.0,96822.1953125,332.340698242188,0.0320419575
36,2,657586631,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,877,26334331841.8359,229729500.0,0.0,0.0,0.2814186375
37,1,657587347,False,0.212984412908554,7840,580,4700,0.00169063740618733,2.09643985726871e-05,0.00830479618161917,396.138092041016,1.39371731201172e-05,656958144,610,117791899648.0,542695488.0,4506975.5,11377.2841796875,0.6648019728
38,3,657587844,False,0.0920831263065338,8380,4820,4360,9.02595432658711e-05,1.31220170565096e-07,6.96471211484322e-05,530.765360603469,7.44076095581055e-07,656958144,128,901612994560.0,4628930560.0,322391.6875,607.409057617188,5.670439936
39,1,657587450,False,0.107044227421284,7510,240,4870,0.00235448771756149,4.22573175455909e-05,0.0146789290010929,347.3701171875,1.94097816650391e-05,656958144,442,48341348352.0,374958016.0,5503982.0,15844.7197265625,0.4593235696
40,1,657587562,False,0.172321811318398,7480,380,4200,0.000982002905168712,0.00011336468742229,0.0469334572553635,414.004211425781,8.09537541503906e-06,656958144,281,8681165824.0,58293900.0,2735934.25,6608.4697265625,0.0714100275
41,3,657588486,False,0.596916377544403,6930,4440,2690,0.0172640685707057,8.24945991819516e-05,0.126597666081472,1534.61762754003,0.000142320471289062,656958144,1022,336501555200.0,1408334336.0,178291840.0,116179.9765625,1.7252095616
42,1,657587223,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,786,8882154496.0,40391100.0,0.0,0.0,0.0494790975
43,2,657586736,False,0.0057216607965529,8740,4760,5770,7.72813424282175e-06,9.405804287181e-08,3.12709053537719e-05,332.463916949564,6.37087198257446e-08,656958144,1000,62804223041.8359,552925796.0,17290.490234375,52.0071182250977,0.6773341001
44,1,657587354,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,601,13530160128.0,50253300.0,0.0,0.0,0.0615602925
45,1,657587445,False,0.0368078164756298,5610,3680,5620,2.76607894045336e-05,6.3930642681953e-06,0.00340165221132338,532.084777832031,2.28028321838379e-07,656958144,449,2969341952.0,29116800.0,99045.2265625,186.145568847656,0.03566808
46,3,657588251,False,0.144230112433434,8730,730,3960,0.00184113356884157,1.35821790505721e-05,0.00740061311520196,544.876715852913,1.51778241699219e-05,656958144,721,283027537920.0,912229216.0,6751055.5,12390.060546875,1.1174807896
47,3,657588187,False,0.251917749643326,7750,7220,2810,0.0243314387960963,5.57198604050043e-05,0.0174863047660818,313.825351301694,0.000200582025170898,656958144,631,635545567232.0,2938636736.0,51385897.5625,163740.428710938,3.5998300016
48,2,657586459,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,620,58402439168.0,212012992.0,0.0,0.0,0.2597159152
49,3,657588606,False,0.0315887928009033,5910,7000,5480,0.000279410873386789,3.17629964603805e-05,0.00792158089868732,249.396523673964,2.30339024783373e-06,656958144,286,10591233024.0,59198400.0,468944.914672852,1880.31856966019,0.07251804
50,3,657588604,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,312782574,118379312896.0,442877400.0,0.0,0.0,0.542524815
51,2,657586285,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,336,2628030976.0,12548700.0,0.0,0.0,0.0153721575
52,1,657587428,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,478,61859426304.0,237633296.0,0.0,0.0,0.2911007876
53,3,657587863,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,154,61185511168.0,246627008.0,0.0,0.0,0.3021180848
54,3,657588200,False,0.0251678340137005,12340,4890,5320,0.000132965072537751,1.1712874540203e-06,0.000223281713470632,190.629305132778,1.09612932264805e-06,656958144,651,156482060288.0,763945216.0,170574.996826172,894.799447059631,0.9358328896
55,1,657587634,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,187,78051688448.0,245393104.0,0.0,0.0,0.3006065524
56,2,657586139,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,136,303254405120.0,1249865088.0,0.0,0.0,1.5310847328
57,2,657586675,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,932,42645863936.0,309593712.0,0.0,0.0,0.3792522972
58,3,657587997,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,335,10569735168.0,48504600.0,0.0,0.0,0.059418135
59,3,657588571,False,0.0222975220531225,2280,3800,6550,5.12841339985436e-05,1.38291171358943e-06,0.00034863308585502,252.100754103907,4.22773003387451e-07,656958144,204,40418625536.0,249560992.0,87005.21875,345.120819091797,0.3057122152
60,3,657587875,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,169,53254610944.0,219634208.0,0.0,0.0,0.2690519048
61,1,657587037,False,0.538656830787659,1720,3730,5630,0.00846283789523328,3.07953778246883e-05,0.0116106998175383,377.02734375,6.97654248046875e-05,656958144,1016,166734692352.0,1849347840.0,21472222.0,56951.3671875,2.265451104
62,1,657587438,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,461,2862238208.0,15149700.0,0.0,0.0,0.0185583825
63,1,657586237,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,312782578,5093126144.0,33368400.0,0.0,0.0,0.04087629
64,2,657586880,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,549009203,6662546432.0,27975600.0,0.0,0.0,0.03427011
65,1,657587126,False,0.233445957303047,5550,1380,2460,0.00200871584628434,2.37969085461588e-05,0.00779532571206643,327.577243781302,1.65593286865234e-05,656958144,182305689,169927353344.0,568049388.0,4428130.0,13517.8193359375,0.6958605003
66,1,657587549,False,0.536878705024719,9750,1640,4590,0.338132961935802,0.00234489244263492,1.5750212171359,671.681646671212,0.00278747980546875,656958144,302,200703895552.0,970404304.0,1528407368.0,2275493.71875,1.1887452724
67,3,657588427,False,0.326349258422852,8760,6670,6890,0.0786220294530609,5.99484868555182e-05,0.0127074383799139,211.972629276533,0.000648139471853638,656958144,960,813220176768.0,8825801520.0,112153328.96875,529093.446411133,10.811606862
68,1,657587367,False,0.446092575788498,7800,3380,3550,0.0233665260689325,0.00364567246288061,2.10213541984558,576.611145019531,0.00019262753671875,656958144,496345672,12228150272.0,43132500.0,90670352.0,157246.96875,0.0528373125
69,2,657586181,False,0.0269386284053326,12870,7520,6020,0.000211973459745958,4.70673221570905e-05,0.00175697705708444,37.3290176391602,1.7474538269043e-06,656958144,198,1391168768.0,30307500.0,53249.58203125,1426.49291992188,0.0371266875
70,1,657587260,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,656958144,729,57239166976.0,235562400.0,0.0,0.0,0.28856394
