,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,640572148,False,0.479721456766129,6400,5020,5230,0.00607679212208329,0.00849298760294914,7.57012319564819,891.338134765625,0.0014341914125,501006221,366,42919092224.0,137851200.0,1043550592.0,1170768.5,0.16886772
1,2,640570943,False,0.271521598100662,4830,2620,6410,0.00069453437810424,0.00479128630831838,3.47106266021729,724.453186035156,0.0001639179390625,501006221,819,7401255936.0,27927900.0,96939488.0,133810.5625,0.0342116775
2,1,640572542,True,1.0,8710,530,4050,0.905946687827334,0.999926153131597,11809.5765771311,11810.4487417851,0.213813626295208,501006221,8,2061516798623.5,174554626.06369,2061416223391.62,174541735.75119,0.21382941692802
3,1,640571618,False,0.656421005725861,9030,3560,1390,0.027497655831263,0.0303099285811186,27.4610195159912,906.007385253906,0.0064897566125,501006221,977,48204304384.0,174786304.0,4799810048.0,5297760.5,0.2141132224
4,2,640570172,False,0.0812146365642548,8820,5900,7250,2.16889422896304e-05,8.48735999170458e-06,0.00291815213859081,343.823303222656,5.118834765625e-06,501006221,78,3613727232.0,492336896.0,1436714.0,4178.640625,0.6031126976
5,2,640571332,False,0.0906647071242332,8990,5140,5840,1.00672479479459e-05,0.000226018615649082,0.212567448616028,940.486450195312,2.37598395080566e-06,501006221,607344854,2429574656.0,8581500.0,1824147.5,1939.57873535156,0.0105123375
6,1,640572190,False,0.0336034782230854,9950,4040,4850,1.2788033797342e-05,6.39330482954392e-06,0.00324160000309348,507.030395507812,3.01812006835937e-06,501006221,326,16631550384.0,385367424.0,1249207.0,2463.771484375,0.4720750944
7,2,640570663,False,0.0714718252420425,9690,2100,9250,1.36698797699269e-05,3.2680753065506e-05,0.0245773438364267,752.043395996094,3.22624565429687e-06,501006221,573,32248334336.0,80587800.0,1980634.125,2633.669921875,0.098720055
8,2,640570985,False,0.136216595768929,4880,2560,9760,0.000182431130330363,0.000100057091913186,0.0369225218892097,369.014526367188,4.305580234375e-05,501006221,878,91866882048.0,351275392.0,12969973.0,35147.59375,0.4303123552
9,1,640571553,False,0.444697976112366,6370,1250,4890,0.0132533455606073,0.00238642143085599,1.66843748092651,699.137817382812,0.0031279388875,501006221,1021,280463802368.0,1069978496.0,1785192192.0,2553419.5,1.3107236576
10,2,640571198,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,501006221,1106,63495446528.0,242915392.0,0.0,0.0,0.2975713552
11,3,640573682,False,0.0568482391536236,7670,6390,5840,6.1018596982777e-06,3.65826495349894e-05,0.0197543438150568,539.99215655943,1.44010764293671e-06,501006221,1126,3588295936.0,32135400.0,634813.740234375,1175.5980758667,0.039365865
12,2,640570527,False,0.330854177474976,8040,890,7060,0.00564649897453887,0.0106279794126749,9.52873516082764,896.570678710938,0.00133263738125,501006221,433,40601681920.0,102358800.0,975349888.0,1087867.25,0.12538953
13,2,640570349,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,501006221,263,13272978432.0,41650200.0,0.0,0.0,0.051021495
14,1,640570381,False,0.802114367485046,7460,760,3300,0.304575873162691,0.0906085834864798,117.933302513795,1301.56876949072,0.071883337946875,501006221,312782546,325619274240.0,647623808.0,76376414464.0,58680275.875,0.7933391648
15,1,640571906,False,1.0,6590,3400,3840,0.0355391437297272,0.00536818523579263,10.4585918625571,1948.25465276867,0.00838763836589889,501006221,709,325985304576.0,1275487232.0,13339800385.3906,6847051.7272644,1.5624718592
16,3,640573674,False,0.477908998727798,5820,4640,5160,0.00539336238543518,0.0103493487474627,8.91512512674025,861.418949566843,0.00127289429394531,501006221,1113,30889997312.0,100402200.0,895098176.0,1039097.3828125,0.122992695
17,1,640571405,False,0.116679824888706,8380,3080,5670,6.44579448069357e-05,0.0019061277853325,1.4335173368454,752.057312011719,1.52128012695312e-05,501006221,599626923,597536000.0,6515100.0,9339509.0,12418.61328125,0.0079809975
18,3,640573377,False,0.619318008422852,9660,4150,1980,0.503826175530374,0.00946343029131935,8.16315032384482,862.599509115922,0.11890865440542,501006221,909,2601189629952.0,10257199168.0,83731058710.0,97068289.3105469,12.5650689808
19,1,640572377,False,0.029373325407505,11030,4780,5470,4.49858959333737e-06,7.02849571980854e-06,0.00496159112873802,705.925040937945,1.06171783294678e-06,501006221,154,24896936448.0,123313504.0,611831.1875,866.708435058594,0.1510590424
20,2,640570268,False,0.0236491896212101,7470,2990,6030,4.4965291344933e-06,5.58467081646086e-06,0.00306033901870251,547.989135742188,1.06123154144287e-06,501006221,186,30001451008.0,155123104.0,474729.28125,866.311462402344,0.1900258024
