,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,640680583,False,0.0090873297303915,8640,4950,6530,1.81063102769486e-05,4.7364123929583e-06,0.00124736246652901,263.35595703125,1.11909903411865e-06,510848595,749,23551309824.0,192878096.0,240588.890625,913.550231933594,0.2362756676
1,1,640681891,False,0.497455477714539,10060,2490,2120,0.0136410601464806,0.00155567610636353,1.13481712341309,729.468811035156,0.0008431147484375,510848595,664,77409116160.0,442416608.0,502061952.0,688256.9375,0.5419603448
2,1,640682582,False,0.00810746755450964,6080,5620,5660,1.03795830389167e-05,6.1657069636567e-06,0.00128811283502728,208.915664672852,6.41532215881348e-07,510848595,38,13636378624.0,84937504.0,109409.0859375,523.699768066406,0.1040484424
3,3,640683561,False,0.0131035391241312,11030,6760,6450,0.000227387748603192,1.34609628547399e-05,0.00326022049258929,242.198164259944,1.40541836486816e-05,510848595,938,65268112384.0,852301808.0,2778691.8203125,11472.8029785156,1.0440697148
4,3,640683073,False,0.0105454493314028,12600,5780,4070,8.66406719354704e-05,2.88961104839411e-06,0.000711438287184512,246.205553366738,5.35501108703613e-06,510848595,429,165203402752.0,1512811776.0,1076272.21875,4371.43762207031,1.8531944256
5,3,640682720,False,0.0557083897292614,10590,2630,6050,0.000109299313381818,1.51198660837909e-05,0.00545625926711895,360.866904302034,6.75547663574219e-06,510848595,140,9596350208.0,364730400.0,1990063.625,5514.6748046875,0.44679474
6,2,640680458,False,0.112867258489132,5670,6840,7920,0.00118233218860421,4.06000042812029e-05,0.0118514728524785,291.908167555675,7.30765567382812e-05,510848595,631,163162820608.0,1469318368.0,17413586.75,59654.33203125,1.7999150008
7,2,640680622,False,0.0413126051425934,10460,2690,6500,2.23557277929771e-05,2.22494372792426e-06,0.000709868676494807,319.050140380859,1.38174332580566e-06,510848595,811,131427958784.0,506958304.0,359873.8125,1127.95373535156,0.6210239224
8,3,640683838,False,0.142806261777878,5160,2890,2920,0.000449174132569076,1.52457499397079e-05,0.0149781249873866,982.445930611505,2.77621630371094e-05,510848595,1102,361883189248.0,1486512000.0,22265162.53125,22662.990234375,1.8209772
9,2,640679835,False,0.476014703512192,8530,2500,9580,0.00472084312688651,0.00666770758107305,6.10365390777588,915.405090332031,0.0002917817546875,510848595,249,7240734208.0,35722800.0,218039600.0,238189.1875,0.04376043
